accession	gene_a	gene_b	n_pair	rho	p_value	fdr	edge_significant	edge_direction	boundary
GSE135251	FOS	TEAD2	216	0.3381666845282749	3.5432854842737566e-7	8.184567867192097e-7	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	FOS	TEAD3	216	0.22332845116040911	9.496223702879878e-4	0.0014882639113148002	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	FOS	TEAD4	216	0.21185891711022992	0.0017407503444163825	0.002653619080853243	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	FOS	WWTR1	216	0.17671441669941293	0.009251832081043495	0.012937497726858505	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	FOS	YAP1	216	0.15010419271484535	0.027399153910981543	0.03615166141032287	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	ACTB	FOS	216	0.42385239166934585	7.909177004207141e-11	2.629521617556581e-10	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	CAV1	FOS	216	0.2890305909810786	1.5910930618310052e-5	3.052956820401993e-5	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	CFL1	FOS	216	0.26822419890686955	6.535048267035874e-5	1.1760979650268108e-4	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	FLNA	FOS	216	0.19132402148156083	0.004777362910505366	0.006876507219666815	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	FLNB	FOS	216	0.01042403458007359	0.878937248124745	0.893139465834544	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	FOS	PFN1	216	0.2201026447087962	0.001129587294712564	0.0017561306653522278	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	FERMT2	FOS	216	-0.09342930970837947	0.1712645959943311	0.20091866030338634	FALSE	negative	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	FOS	ITGA1	216	-0.15603543743078627	0.021790173372699246	0.02909483376468365	FALSE	negative	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	FOS	ITGA2	216	0.22353300208813465	9.391520755746255e-4	0.0014723714948878873	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	FOS	ITGA5	216	-0.09135736315031137	0.18100021754754736	0.2113738115419344	FALSE	negative	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	FOS	ITGAV	216	0.08997963776658449	0.18769595356866844	0.21852996940915376	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	FOS	ITGB1	216	-0.12356660593719858	0.06991431321866139	0.08693049527188057	FALSE	negative	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	FOS	ITGB3	216	-0.11893925862417985	0.08114231440597418	0.10022142014458499	FALSE	negative	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	FOS	PARVA	216	-0.0059586325152716745	0.9306188274913398	0.9396682643032186	FALSE	negative	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	FOS	PARVB	216	0.14246775979709211	0.03640495316602894	0.04712905650516648	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	FOS	PTK2	216	-0.023599947605949103	0.7301827524259565	0.7583777598469169	FALSE	negative	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	FOS	SRC	216	0.11890472618154538	0.08123126913362147	0.10030354443628868	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	CDC42	FOS	216	0.15332404529703852	0.024217515783478225	0.032115000883050276	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	FOS	LATS1	216	0.061246263946939106	0.37038587176610627	0.41016193388781363	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	FOS	LATS2	216	0.3335560080496314	5.213984868702572e-7	1.1793537203017724e-6	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	FOS	LIMD1	216	0.026256564141035256	0.7011873651547362	0.7338962928776132	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	FOS	LMNA	216	0.23868824348944376	4.017671657793285e-4	6.59276146712496e-4	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	FOS	MRTFA	216	0.2111337358149061	0.001806886971033493	0.0027488076067000156	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	FOS	MRTFB	216	-0.10525369437597493	0.12302063361056767	0.14749922907389493	FALSE	negative	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	FOS	RAC1	216	0.44070541444885025	1.1199286557591168e-11	4.042426392857281e-11	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	FOS	SRF	216	0.38192167089391393	6.554846160477627e-9	1.8201112006550127e-8	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	FOSB	FOSL1	216	0.05218465797213742	0.44544876682716783	0.4865285577013954	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	FOSB	FOSL2	216	0.2064633833729776	0.002290708457862567	0.0034426163797900916	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	FOSB	JUN	216	0.4189136640656451	1.3745353926939567e-10	4.4800810001268937e-10	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	FOSB	JUNB	216	0.3316855468897084	6.087698523526921e-7	1.3700390074368803e-6	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	FOSB	JUND	216	0.3380762560262259	3.570448132451396e-7	8.243045972800147e-7	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	FOSB	MAFF	216	0.20867184091987476	0.002048882240633027	0.003097954353005915	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	FOSB	MAFG	216	0.12024181777585864	0.07784389273919773	0.09628060417742877	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	FOSB	LOX	216	0.041296257866695385	0.546066756928739	0.5844170828587774	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	FOSB	LOXL2	216	0.19551639046252176	0.003917721450685755	0.0056997804748491025	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	FOSB	MMP14	216	0.07460036180665028	0.27502794511266465	0.3119125666568574	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	FOSB	MMP2	216	0.1784574257758365	0.008571340968160708	0.012034917428565271	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	FOSB	PLOD2	216	-0.1529672515330896	0.024553644020632627	0.032531756840393083	FALSE	negative	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	FOSB	SPARC	216	-0.04119237887230385	0.547077848303883	0.5850784653118174	FALSE	negative	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	FOSB	THY1	216	0.1756343166139453	0.009697153133877718	0.013534788603552365	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	FOSB	TIMP1	216	0.14816320121667303	0.029485079533196384	0.03872084709285937	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	FOSB	TIMP2	216	0.05138773385822238	0.45243803904427415	0.4933176665037079	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	FOSB	VCAN	216	-0.024706374315099453	0.7180573967674615	0.7480462614481371	FALSE	negative	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	COL1A1	FOSB	216	0.28588566327555004	1.9842829566884967e-5	3.7637312666160316e-5	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	COL1A2	FOSB	216	0.16995474510175232	0.012365218242593	0.01700360315773876	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	COL3A1	FOSB	216	0.09234187567045103	0.17632451363455182	0.20636669813323036	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	COL5A1	FOSB	216	0.27035618051454763	5.683647170441084e-5	1.0282611270672382e-4	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	COL5A2	FOSB	216	0.021876118041405983	0.7492073973043376	0.7763311740459197	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	COL6A1	FOSB	216	0.24186421931485313	3.339308531631727e-4	5.561362399752204e-4	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	COL6A2	FOSB	216	0.10057892202255135	0.14065301242032638	0.1672033281301271	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	COL6A3	FOSB	216	0.05538654291158475	0.41799119981199473	0.45900902783092884	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	DCN	FOSB	216	-0.0732769549379325	0.2836571840655097	0.32120956805795103	FALSE	negative	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	FN1	FOSB	216	-0.19235736704592452	0.004551041847337295	0.006563437289522295	FALSE	negative	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	FOSB	LAMA2	216	0.01202739797789688	0.8604930241328834	0.8755392133657364	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	FOSB	LAMB1	216	0.10110423474001719	0.13858034769477473	0.16500300065524512	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	FOSB	LUM	216	-0.008784991590273298	0.8978595097500114	0.910345333810014	FALSE	negative	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE135251	FOSB	POSTN	216	-0.21045623649983808	0.0018707386414668894	0.0028429450581983332	FALSE	negative	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
